# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-05 13:48:31 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05289800 MINNEHAHA CREEK AT HIAWATHA AVE. IN MINNEAPOLIS,MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 05289800
#            TS   parameter     Description
#         74489       00065     Gage height, feet
#         74490       00060     Discharge, cubic feet per second
#         74491       00045     Precipitation, total, inches
#         74494       00010     Temperature, water, degrees Celsius
#         74495       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#
# Data-value qualification codes included in this output:
#        
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	74489_00065	74489_00065_cd	74490_00060	74490_00060_cd	74491_00045	74491_00045_cd	74494_00010	74494_00010_cd	74495_00095	74495_00095_cd
USGS	05289800	2019-10-01 17:10	CDT	14.66	P	261	P	0.02	P	16.8	P	397	P
USGS	05289800	2019-10-01 17:15	CDT	14.69	P	266	P	0.02	P	16.8	P	395	P
USGS	05289800	2019-10-01 17:20	CDT	14.71	P	269	P	0.01	P	16.8	P	394	P
USGS	05289800	2019-10-01 17:25	CDT	14.72	P	271	P	0.01	P	16.8	P	392	P
USGS	05289800	2019-10-01 17:30	CDT	14.73	P	272	P	0.01	P	16.8	P	389	P
USGS	05289800	2019-10-01 17:35	CDT	14.74	P	274	P	0.01	P	16.7	P	384	P
USGS	05289800	2019-10-01 17:40	CDT	14.74	P	274	P	0.02	P	16.7	P	378	P
USGS	05289800	2019-10-01 17:45	CDT	14.74	P	274	P	0.01	P	16.6	P	373	P
USGS	05289800	2019-10-01 17:50	CDT	14.73	P	272	P	0.02	P	16.6	P	367	P
USGS	05289800	2019-10-01 17:55	CDT	14.76	P	277	P	0.01	P	16.5	P	363	P
USGS	05289800	2019-10-01 18:00	CDT	14.76	P	277	P	0.01	P	16.5	P	359	P
USGS	05289800	2019-10-01 18:05	CDT	14.77	P	279	P	0.01	P	16.5	P	359	P
USGS	05289800	2019-10-01 18:10	CDT	14.76	P	277	P	0.01	P	16.5	P	359	P
USGS	05289800	2019-10-01 18:15	CDT	14.77	P	279	P	0.01	P	16.5	P	361	P
USGS	05289800	2019-10-01 18:20	CDT	14.76	P	277	P	0.00	P	16.5	P	362	P
USGS	05289800	2019-10-01 18:25	CDT	14.76	P	277	P	0.00	P	16.5	P	363	P
USGS	05289800	2019-10-01 18:30	CDT	14.76	P	277	P	0.00	P	16.5	P	366	P
USGS	05289800	2019-10-01 18:35	CDT	14.77	P	279	P	0.00	P	16.5	P	367	P
USGS	05289800	2019-10-01 18:40	CDT	14.77	P	279	P	0.00	P	16.5	P	368	P
USGS	05289800	2019-10-01 18:45	CDT	14.77	P	279	P	0.01	P	16.5	P	369	P
USGS	05289800	2019-10-01 18:50	CDT	14.77	P	279	P	0.00	P	16.5	P	371	P
USGS	05289800	2019-10-01 18:55	CDT	14.77	P	279	P	0.00	P	16.5	P	372	P
USGS	05289800	2019-10-01 19:00	CDT	14.77	P	279	P	0.00	P	16.6	P	373	P
USGS	05289800	2019-10-01 19:05	CDT	14.76	P	277	P	0.00	P	16.6	P	375	P
USGS	05289800	2019-10-01 19:10	CDT	14.77	P	279	P	0.00	P	16.6	P	376	P
USGS	05289800	2019-10-01 19:15	CDT	14.75	P	275	P	0.00	P	16.6	P	377	P
USGS	05289800	2019-10-01 19:20	CDT	14.76	P	277	P	0.00	P	16.6	P	377	P
USGS	05289800	2019-10-01 19:25	CDT	14.76	P	277	P	0.00	P	16.6	P	379	P
USGS	05289800	2019-10-01 19:30	CDT	14.76	P	277	P	0.00	P	16.6	P	380	P
USGS	05289800	2019-10-01 19:35	CDT	14.76	P	277	P	0.00	P	16.6	P	381	P
USGS	05289800	2019-10-01 19:40	CDT	14.76	P	277	P	0.00	P	16.6	P	381	P
USGS	05289800	2019-10-01 19:45	CDT	14.76	P	277	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 19:50	CDT	14.77	P	279	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 19:55	CDT	14.76	P	277	P	0.00	P	16.6	P	384	P
USGS	05289800	2019-10-01 20:00	CDT	14.78	P	280	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 20:05	CDT	14.76	P	277	P	0.00	P	16.6	P	382	P
USGS	05289800	2019-10-01 20:10	CDT	14.78	P	280	P	0.00	P	16.6	P	384	P
USGS	05289800	2019-10-01 20:15	CDT	14.77	P	279	P	0.00	P	16.6	P	384	P
USGS	05289800	2019-10-01 20:20	CDT	14.77	P	279	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 20:25	CDT	14.77	P	279	P	0.00	P	16.6	P	382	P
USGS	05289800	2019-10-01 20:30	CDT	14.78	P	280	P	0.00	P	16.6	P	382	P
USGS	05289800	2019-10-01 20:35	CDT	14.78	P	280	P	0.00	P	16.6	P	381	P
USGS	05289800	2019-10-01 20:40	CDT	14.78	P	280	P	0.00	P	16.6	P	381	P
USGS	05289800	2019-10-01 20:45	CDT	14.78	P	280	P	0.00	P	16.6	P	381	P
USGS	05289800	2019-10-01 20:50	CDT	14.79	P	282	P	0.00	P	16.6	P	380	P
USGS	05289800	2019-10-01 20:55	CDT	14.79	P	282	P	0.00	P	16.6	P	382	P
USGS	05289800	2019-10-01 21:00	CDT	14.78	P	280	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 21:05	CDT	14.79	P	282	P	0.00	P	16.6	P	382	P
USGS	05289800	2019-10-01 21:10	CDT	14.78	P	280	P	0.00	P	16.6	P	382	P
USGS	05289800	2019-10-01 21:15	CDT	14.78	P	280	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 21:20	CDT	14.78	P	280	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 21:25	CDT	14.80	P	283	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 21:30	CDT	14.79	P	282	P	0.00	P	16.6	P	383	P
USGS	05289800	2019-10-01 21:35	CDT	14.78	P	280	P	0.00	P	16.6	P	382	P
USGS	05289800	2019-10-01 21:40	CDT	14.79	P	282	P	0.00	P	16.6	P	382	P
USGS	05289800	2019-10-01 21:45	CDT	14.79	P	282	P	0.00	P	16.6	P	381	P
USGS	05289800	2019-10-01 21:50	CDT	14.80	P	283	P	0.00	P	16.6	P	381	P
USGS	05289800	2019-10-01 21:55	CDT	14.79	P	282	P	0.00	P	16.6	P	381	P
USGS	05289800	2019-10-01 22:00	CDT	14.78	P	280	P	0.00	P	16.6	P	380	P
USGS	05289800	2019-10-01 22:05	CDT	14.78	P	280	P	0.00	P	16.6	P	380	P
USGS	05289800	2019-10-01 22:10	CDT	14.79	P	282	P	0.00	P	16.6	P	379	P
USGS	05289800	2019-10-01 22:15	CDT	14.79	P	282	P	0.00	P	16.6	P	379	P
USGS	05289800	2019-10-01 22:20	CDT	14.80	P	283	P	0.00	P	16.5	P	380	P
USGS	05289800	2019-10-01 22:25	CDT	14.78	P	280	P	0.00	P	16.5	P	380	P
USGS	05289800	2019-10-01 22:30	CDT	14.78	P	280	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 22:35	CDT	14.77	P	279	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 22:40	CDT	14.78	P	280	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 22:45	CDT	14.77	P	279	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 22:50	CDT	14.76	P	277	P	0.00	P	16.5	P	378	P
USGS	05289800	2019-10-01 22:55	CDT	14.76	P	277	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 23:00	CDT	14.76	P	277	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 23:05	CDT	14.76	P	277	P	0.00	P	16.5	P	378	P
USGS	05289800	2019-10-01 23:10	CDT	14.75	P	275	P	0.00	P	16.5	P	378	P
USGS	05289800	2019-10-01 23:15	CDT	14.77	P	279	P	0.00	P	16.5	P	378	P
USGS	05289800	2019-10-01 23:20	CDT	14.77	P	279	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 23:25	CDT	14.76	P	277	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 23:30	CDT	14.77	P	279	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 23:35	CDT	14.76	P	277	P	0.00	P	16.5	P	380	P
USGS	05289800	2019-10-01 23:40	CDT	14.77	P	279	P	0.00	P	16.5	P	380	P
USGS	05289800	2019-10-01 23:45	CDT	14.76	P	277	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 23:50	CDT	14.76	P	277	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-01 23:55	CDT	14.76	P	277	P	0.00	P	16.5	P	378	P
USGS	05289800	2019-10-02 00:00	CDT	14.76	P	277	P	0.00	P	16.5	P	379	P
USGS	05289800	2019-10-02 00:05	CDT	14.76	P	277	P	0.00	P	16.5	P	378	P
USGS	05289800	2019-10-02 00:10	CDT	14.75	P	275	P	0.00	P	16.4	P	380	P
USGS	05289800	2019-10-02 00:15	CDT	14.76	P	277	P	0.00	P	16.4	P	380	P
USGS	05289800	2019-10-02 00:20	CDT	14.75	P	275	P	0.00	P	16.4	P	380	P
USGS	05289800	2019-10-02 00:25	CDT	14.74	P	274	P	0.00	P	16.4	P	381	P
USGS	05289800	2019-10-02 00:30	CDT	14.74	P	274	P	0.00	P	16.4	P	381	P
USGS	05289800	2019-10-02 00:35	CDT	14.73	P	272	P	0.00	P	16.4	P	382	P
USGS	05289800	2019-10-02 00:40	CDT	14.74	P	274	P	0.00	P	16.4	P	381	P
USGS	05289800	2019-10-02 00:45	CDT	14.75	P	275	P	0.00	P	16.4	P	383	P
USGS	05289800	2019-10-02 00:50	CDT	14.74	P	274	P	0.00	P	16.4	P	385	P
USGS	05289800	2019-10-02 00:55	CDT	14.73	P	272	P	0.00	P	16.4	P	384	P
USGS	05289800	2019-10-02 01:00	CDT	14.75	P	275	P	0.00	P	16.4	P	383	P
USGS	05289800	2019-10-02 01:05	CDT	14.72	P	271	P	0.00	P	16.4	P	384	P
USGS	05289800	2019-10-02 01:10	CDT	14.72	P	271	P	0.00	P	16.4	P	385	P
USGS	05289800	2019-10-02 01:15	CDT	14.74	P	274	P	0.00	P	16.4	P	385	P
USGS	05289800	2019-10-02 01:20	CDT	14.74	P	274	P	0.00	P	16.4	P	385	P
USGS	05289800	2019-10-02 01:25	CDT	14.74	P	274	P	0.00	P	16.4	P	386	P
USGS	05289800	2019-10-02 01:30	CDT	14.73	P	272	P	0.00	P	16.4	P	386	P
USGS	05289800	2019-10-02 01:35	CDT	14.74	P	274	P	0.00	P	16.4	P	387	P
USGS	05289800	2019-10-02 01:40	CDT	14.71	P	269	P	0.00	P	16.4	P	387	P
USGS	05289800	2019-10-02 01:45	CDT	14.73	P	272	P	0.00	P	16.4	P	387	P
USGS	05289800	2019-10-02 01:50	CDT	14.74	P	274	P	0.00	P	16.4	P	387	P
USGS	05289800	2019-10-02 01:55	CDT	14.72	P	271	P	0.00	P	16.4	P	388	P
USGS	05289800	2019-10-02 02:00	CDT	14.71	P	269	P	0.00	P	16.4	P	389	P
USGS	05289800	2019-10-02 02:05	CDT	14.72	P	271	P	0.00	P	16.4	P	389	P
USGS	05289800	2019-10-02 02:10	CDT	14.72	P	271	P	0.00	P	16.4	P	389	P
USGS	05289800	2019-10-02 02:15	CDT	14.72	P	271	P	0.00	P	16.4	P	389	P
USGS	05289800	2019-10-02 02:20	CDT	14.71	P	269	P	0.00	P	16.4	P	388	P
USGS	05289800	2019-10-02 02:25	CDT	14.71	P	269	P	0.00	P	16.4	P	389	P
USGS	05289800	2019-10-02 02:30	CDT	14.70	P	268	P	0.00	P	16.4	P	389	P
USGS	05289800	2019-10-02 02:35	CDT	14.71	P	269	P	0.00	P	16.4	P	392	P
USGS	05289800	2019-10-02 02:40	CDT	14.71	P	269	P	0.00	P	16.4	P	390	P
USGS	05289800	2019-10-02 02:45	CDT	14.72	P	271	P	0.00	P	16.4	P	390	P
USGS	05289800	2019-10-02 02:50	CDT	14.70	P	268	P	0.00	P	16.4	P	392	P
USGS	05289800	2019-10-02 02:55	CDT	14.71	P	269	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:00	CDT	14.71	P	269	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:05	CDT	14.70	P	268	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:10	CDT	14.70	P	268	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:15	CDT	14.70	P	268	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:20	CDT	14.69	P	266	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:25	CDT	14.70	P	268	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:30	CDT	14.69	P	266	P	0.00	P	16.3	P	390	P
USGS	05289800	2019-10-02 03:35	CDT	14.69	P	266	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:40	CDT	14.67	P	263	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 03:45	CDT	14.68	P	264	P	0.00	P	16.3	P	393	P
USGS	05289800	2019-10-02 03:50	CDT	14.68	P	264	P	0.00	P	16.3	P	393	P
USGS	05289800	2019-10-02 03:55	CDT	14.68	P	264	P	0.00	P	16.3	P	393	P
USGS	05289800	2019-10-02 04:00	CDT	14.68	P	264	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 04:05	CDT	14.67	P	263	P	0.00	P	16.3	P	393	P
USGS	05289800	2019-10-02 04:10	CDT	14.68	P	264	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 04:15	CDT	14.67	P	263	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 04:20	CDT	14.68	P	264	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 04:25	CDT	14.67	P	263	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 04:30	CDT	14.67	P	263	P	0.00	P	16.3	P	392	P
USGS	05289800	2019-10-02 04:35	CDT	14.66	P	261	P	0.00	P	16.2	P	392	P
USGS	05289800	2019-10-02 04:40	CDT	14.66	P	261	P	0.00	P	16.2	P	392	P
USGS	05289800	2019-10-02 04:45	CDT	14.66	P	261	P	0.00	P	16.2	P	391	P
USGS	05289800	2019-10-02 04:50	CDT	14.67	P	263	P	0.00	P	16.2	P	392	P
USGS	05289800	2019-10-02 04:55	CDT	14.66	P	261	P	0.00	P	16.2	P	392	P
USGS	05289800	2019-10-02 05:00	CDT	14.67	P	263	P	0.00	P	16.2	P	391	P
USGS	05289800	2019-10-02 05:05	CDT	14.66	P	261	P	0.00	P	16.2	P	390	P
USGS	05289800	2019-10-02 05:10	CDT	14.65	P	260	P	0.00	P	16.2	P	391	P
USGS	05289800	2019-10-02 05:15	CDT	14.66	P	261	P	0.00	P	16.2	P	391	P
USGS	05289800	2019-10-02 05:20	CDT	14.65	P	260	P	0.00	P	16.2	P	390	P
USGS	05289800	2019-10-02 05:25	CDT	14.66	P	261	P	0.00	P	16.2	P	391	P
USGS	05289800	2019-10-02 05:30	CDT	14.66	P	261	P	0.00	P	16.2	P	390	P
USGS	05289800	2019-10-02 05:35	CDT	14.65	P	260	P	0.00	P	16.2	P	388	P
USGS	05289800	2019-10-02 05:40	CDT	14.64	P	258	P	0.00	P	16.2	P	390	P
USGS	05289800	2019-10-02 05:45	CDT	14.65	P	260	P	0.00	P	16.2	P	386	P
USGS	05289800	2019-10-02 05:50	CDT	14.64	P	258	P	0.00	P	16.2	P	388	P
USGS	05289800	2019-10-02 05:55	CDT	14.65	P	260	P	0.00	P	16.2	P	389	P
USGS	05289800	2019-10-02 06:00	CDT	14.66	P	261	P	0.00	P	16.2	P	390	P
USGS	05289800	2019-10-02 06:05	CDT	14.64	P	258	P	0.00	P	16.2	P	389	P
USGS	05289800	2019-10-02 06:10	CDT	14.64	P	258	P	0.00	P	16.2	P	389	P
USGS	05289800	2019-10-02 06:15	CDT	14.64	P	258	P	0.00	P	16.2	P	388	P
USGS	05289800	2019-10-02 06:20	CDT	14.64	P	258	P	0.00	P	16.2	P	389	P
USGS	05289800	2019-10-02 06:25	CDT	14.64	P	258	P	0.00	P	16.1	P	389	P
USGS	05289800	2019-10-02 06:30	CDT	14.64	P	258	P	0.00	P	16.1	P	390	P
USGS	05289800	2019-10-02 06:35	CDT	14.64	P	258	P	0.00	P	16.1	P	390	P
USGS	05289800	2019-10-02 06:40	CDT	14.64	P	258	P	0.00	P	16.1	P	389	P
USGS	05289800	2019-10-02 06:45	CDT	14.64	P	258	P	0.00	P	16.1	P	388	P
USGS	05289800	2019-10-02 06:50	CDT	14.64	P	258	P	0.00	P	16.1	P	389	P
USGS	05289800	2019-10-02 06:55	CDT	14.63	P	257	P	0.00	P	16.1	P	389	P
USGS	05289800	2019-10-02 07:00	CDT	14.63	P	257	P	0.00	P	16.1	P	388	P
USGS	05289800	2019-10-02 07:05	CDT	14.62	P	255	P	0.00	P	16.1	P	388	P
USGS	05289800	2019-10-02 07:10	CDT	14.63	P	257	P	0.00	P	16.1	P	389	P
USGS	05289800	2019-10-02 07:15	CDT	14.63	P	257	P	0.00	P	16.1	P	389	P
USGS	05289800	2019-10-02 07:20	CDT	14.64	P	258	P	0.00	P	16.1	P	389	P
USGS	05289800	2019-10-02 07:25	CDT	14.63	P	257	P	0.00	P	16.1	P	390	P
USGS	05289800	2019-10-02 07:30	CDT	14.62	P	255	P	0.00	P	16.1	P	391	P
USGS	05289800	2019-10-02 07:35	CDT	14.62	P	255	P	0.00	P	16.1	P	391	P
USGS	05289800	2019-10-02 07:40	CDT	14.63	P	257	P	0.00	P	16.1	P	391	P
USGS	05289800	2019-10-02 07:45	CDT	14.62	P	255	P	0.00	P	16.1	P	391	P
USGS	05289800	2019-10-02 07:50	CDT	14.62	P	255	P	0.00	P	16.1	P	391	P
USGS	05289800	2019-10-02 07:55	CDT	14.62	P	255	P	0.00	P	16.1	P	392	P
USGS	05289800	2019-10-02 08:00	CDT	14.63	P	257	P	0.00	P	16.1	P	392	P
USGS	05289800	2019-10-03 07:20	CDT	14.62	P	255	P			15.2	P	390	P
USGS	05289800	2019-10-03 07:25	CDT	14.63	P	257	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 07:30	CDT	14.62	P	255	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 07:35	CDT	14.63	P	257	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 07:40	CDT	14.63	P	257	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 07:45	CDT	14.62	P	255	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 07:50	CDT	14.62	P	255	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 07:55	CDT	14.61	P	254	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 08:00	CDT	14.62	P	255	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 08:05	CDT	14.61	P	254	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 08:10	CDT	14.62	P	255	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 08:15	CDT	14.63	P	257	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 08:20	CDT	14.62	P	255	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 08:25	CDT	14.61	P	254	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 08:30	CDT	14.62	P	255	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 08:35	CDT	14.61	P	254	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 08:40	CDT	14.61	P	254	P	0.00	P	15.1	P	390	P
USGS	05289800	2019-10-03 08:45	CDT	14.61	P	254	P	0.00	P	15.1	P	390	P
USGS	05289800	2019-10-03 08:50	CDT	14.61	P	254	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 08:55	CDT	14.61	P	254	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 09:00	CDT	14.60	P	253	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 09:05	CDT	14.61	P	254	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 09:10	CDT	14.61	P	254	P	0.00	P	15.1	P	390	P
USGS	05289800	2019-10-03 09:15	CDT	14.60	P	253	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 09:20	CDT	14.61	P	254	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 09:25	CDT	14.61	P	254	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 09:30	CDT	14.61	P	254	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 09:35	CDT	14.60	P	253	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 09:40	CDT	14.61	P	254	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 09:45	CDT	14.60	P	253	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 09:50	CDT	14.61	P	254	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 09:55	CDT	14.61	P	254	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 10:00	CDT	14.60	P	253	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 10:05	CDT	14.60	P	253	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 10:10	CDT	14.59	P	251	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 10:15	CDT	14.60	P	253	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 10:20	CDT	14.59	P	251	P	0.00	P	15.1	P	393	P
USGS	05289800	2019-10-03 10:25	CDT	14.61	P	254	P	0.00	P	15.2	P	393	P
USGS	05289800	2019-10-03 10:30	CDT	14.61	P	254	P	0.00	P	15.2	P	393	P
USGS	05289800	2019-10-03 10:35	CDT	14.58	P	250	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 10:40	CDT	14.60	P	253	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 10:45	CDT	14.59	P	251	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 10:50	CDT	14.59	P	251	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 10:55	CDT	14.59	P	251	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 11:00	CDT	14.60	P	253	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 11:05	CDT	14.59	P	251	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 11:10	CDT	14.60	P	253	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 11:15	CDT	14.59	P	251	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 11:20	CDT	14.60	P	253	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 11:25	CDT	14.59	P	251	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 11:30	CDT	14.59	P	251	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 11:35	CDT	14.59	P	251	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 11:40	CDT	14.58	P	250	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 11:45	CDT	14.59	P	251	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 11:50	CDT	14.59	P	251	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 11:55	CDT	14.58	P	250	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 12:00	CDT	14.59	P	251	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 12:05	CDT	14.58	P	250	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 12:10	CDT	14.58	P	250	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 12:15	CDT	14.59	P	251	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 12:20	CDT	14.58	P	250	P	0.00	P	15.2	P	391	P
USGS	05289800	2019-10-03 12:25	CDT	14.58	P	250	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 12:30	CDT	14.58	P	250	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 12:35	CDT	14.58	P	250	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 12:40	CDT	14.59	P	251	P	0.00	P	15.2	P	392	P
USGS	05289800	2019-10-03 12:45	CDT	14.58	P	250	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 12:50	CDT	14.59	P	251	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 12:55	CDT	14.58	P	250	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:00	CDT	14.58	P	250	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:05	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:10	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:15	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:20	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:25	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:30	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:35	CDT	14.58	P	250	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 13:40	CDT	14.56	P	247	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:45	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 13:50	CDT	14.57	P	248	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 13:55	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 14:00	CDT	14.56	P	247	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 14:05	CDT	14.57	P	248	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 14:10	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 14:15	CDT	14.56	P	247	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 14:20	CDT	14.57	P	248	P	0.00	P	15.1	P	391	P
USGS	05289800	2019-10-03 14:25	CDT	14.56	P	247	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 14:30	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 14:35	CDT	14.57	P	248	P	0.00	P	15.1	P	392	P
USGS	05289800	2019-10-03 14:40	CDT	14.57	P	248	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 14:45	CDT	14.57	P	248	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 14:50	CDT	14.57	P	248	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 14:55	CDT	14.57	P	248	P	0.00	P	15.0	P	392	P
USGS	05289800	2019-10-03 15:00	CDT	14.56	P	247	P	0.00	P	15.0	P	392	P
